[Hz],Trace1[dBm]
6.405200000E+08,-1.08733E+02
6.405200000E+08,-6.75403E+01
6.405600000E+08,-1.12627E+02
6.405600000E+08,-6.79156E+01
6.406000000E+08,-1.12868E+02
6.406000000E+08,-6.99115E+01
6.406400000E+08,-1.10930E+02
6.406400000E+08,-6.85626E+01
6.406800000E+08,-1.02703E+02
6.406800000E+08,-6.93408E+01
6.407200000E+08,-1.03841E+02
6.407200000E+08,-6.83582E+01
6.407600000E+08,-1.04274E+02
6.407600000E+08,-6.90601E+01
6.408000000E+08,-1.17189E+02
6.408000000E+08,-6.80347E+01
6.408400000E+08,-1.10231E+02
6.408400000E+08,-6.91974E+01
6.408800000E+08,-1.09328E+02
6.408800000E+08,-6.74579E+01
6.409200000E+08,-1.10570E+02
6.409200000E+08,-6.81171E+01
6.409600000E+08,-1.02986E+02
6.409600000E+08,-6.71100E+01
6.410000000E+08,-1.21971E+02
6.410000000E+08,-6.87579E+01
6.410400000E+08,-1.13784E+02
6.410400000E+08,-6.64478E+01
6.410800000E+08,-1.06414E+02
6.410800000E+08,-6.72412E+01
6.411200000E+08,-1.02980E+02
6.411200000E+08,-6.89014E+01
6.411600000E+08,-1.04421E+02
6.411600000E+08,-6.80560E+01
6.412000000E+08,-1.05773E+02
6.412000000E+08,-6.95026E+01
6.412400000E+08,-1.14922E+02
6.412400000E+08,-6.65027E+01
6.412800000E+08,-1.05291E+02
6.412800000E+08,-6.92432E+01
6.413200000E+08,-1.11061E+02
6.413200000E+08,-6.86969E+01
6.413600000E+08,-1.13982E+02
6.413600000E+08,-6.96643E+01
6.414000000E+08,-1.19454E+02
6.414000000E+08,-6.84650E+01
6.414400000E+08,-1.07003E+02
6.414400000E+08,-6.74152E+01
6.414800000E+08,-1.12303E+02
6.414800000E+08,-6.73083E+01
6.415200000E+08,-1.04348E+02
6.415200000E+08,-6.79858E+01
6.415600000E+08,-1.03887E+02
6.415600000E+08,-6.93744E+01
6.416000000E+08,-1.19493E+02
6.416000000E+08,-6.96185E+01
6.416400000E+08,-1.09410E+02
6.416400000E+08,-6.62006E+01
6.416800000E+08,-1.20681E+02
6.416800000E+08,-6.72717E+01
6.417200000E+08,-1.13881E+02
6.417200000E+08,-6.58557E+01
6.417600000E+08,-1.05742E+02
6.417600000E+08,-6.80927E+01
6.418000000E+08,-1.13320E+02
6.418000000E+08,-6.73053E+01
6.418400000E+08,-1.12108E+02
6.418400000E+08,-6.90387E+01
6.418800000E+08,-1.12072E+02
6.418800000E+08,-6.72900E+01
6.419200000E+08,-1.08135E+02
6.419200000E+08,-6.77081E+01
6.419600000E+08,-1.16741E+02
6.419600000E+08,-6.92096E+01
6.420000000E+08,-1.05046E+02
6.420000000E+08,-6.90082E+01
6.420400000E+08,-1.07256E+02
6.420400000E+08,-6.73053E+01
6.420800000E+08,-1.11333E+02
6.420800000E+08,-6.79736E+01
6.421200000E+08,-1.08977E+02
6.421200000E+08,-6.86450E+01
6.421600000E+08,-1.13890E+02
6.421600000E+08,-6.85443E+01
6.422000000E+08,-1.14843E+02
6.422000000E+08,-6.73877E+01
6.422400000E+08,-1.07552E+02
6.422400000E+08,-6.92615E+01
6.422800000E+08,-1.04372E+02
6.422800000E+08,-6.77112E+01
6.423200000E+08,-1.04628E+02
6.423200000E+08,-6.84436E+01
6.423600000E+08,-1.05031E+02
6.423600000E+08,-6.70337E+01
6.424000000E+08,-1.08004E+02
6.424000000E+08,-6.85443E+01
6.424400000E+08,-1.06798E+02
6.424400000E+08,-6.84283E+01
6.424800000E+08,-1.08019E+02
6.424800000E+08,-6.82788E+01
6.425200000E+08,-1.09014E+02
6.425200000E+08,-6.90265E+01
6.425600000E+08,-1.02126E+02
6.425600000E+08,-6.79889E+01
6.426000000E+08,-1.11492E+02
6.426000000E+08,-6.97894E+01
6.426400000E+08,-1.10076E+02
6.426400000E+08,-6.76868E+01
6.426800000E+08,-1.11901E+02
6.426800000E+08,-6.86267E+01
6.427200000E+08,-1.03276E+02
6.427200000E+08,-6.86023E+01
6.427600000E+08,-1.08354E+02
6.427600000E+08,-6.91455E+01
6.428000000E+08,-1.03185E+02
6.428000000E+08,-6.75159E+01
6.428400000E+08,-1.11330E+02
6.428400000E+08,-6.73907E+01
6.428800000E+08,-1.09377E+02
6.428800000E+08,-6.97131E+01
6.429200000E+08,-1.08766E+02
6.429200000E+08,-6.69238E+01
6.429600000E+08,-1.05544E+02
6.429600000E+08,-6.86328E+01
6.430000000E+08,-1.10359E+02
6.430000000E+08,-6.70428E+01
6.430400000E+08,-1.04543E+02
6.430400000E+08,-6.88586E+01
6.430800000E+08,-1.04451E+02
6.430800000E+08,-6.82574E+01
6.431200000E+08,-1.03682E+02
6.431200000E+08,-6.92493E+01
6.431600000E+08,-1.06234E+02
6.431600000E+08,-6.87885E+01
6.432000000E+08,-1.09774E+02
6.432000000E+08,-6.96582E+01
6.432400000E+08,-1.13121E+02
6.432400000E+08,-6.76776E+01
6.432800000E+08,-1.05703E+02
6.432800000E+08,-6.87122E+01
6.433200000E+08,-1.05132E+02
6.433200000E+08,-6.89594E+01
6.433600000E+08,-1.10607E+02
6.433600000E+08,-6.86908E+01
6.434000000E+08,-1.14037E+02
6.434000000E+08,-6.85138E+01
6.434400000E+08,-1.04299E+02
6.434400000E+08,-6.90173E+01
6.434800000E+08,-1.02858E+02
6.434800000E+08,-6.66644E+01
6.435200000E+08,-1.07405E+02
6.435200000E+08,-6.94812E+01
6.435600000E+08,-1.06279E+02
6.435600000E+08,-6.86542E+01
6.436000000E+08,-1.07909E+02
6.436000000E+08,-6.94019E+01
6.436400000E+08,-1.13881E+02
6.436400000E+08,-7.01556E+01
6.436800000E+08,-1.02932E+02
6.436800000E+08,-6.93988E+01
6.437200000E+08,-9.95959E+01
6.437200000E+08,-6.77417E+01
6.437600000E+08,-1.04442E+02
6.437600000E+08,-6.92493E+01
6.438000000E+08,-1.10109E+02
6.438000000E+08,-6.81262E+01
6.438400000E+08,-1.11251E+02
6.438400000E+08,-6.91791E+01
6.438800000E+08,-1.03585E+02
6.438800000E+08,-6.94385E+01
6.439200000E+08,-1.12224E+02
6.439200000E+08,-6.86420E+01
6.439600000E+08,-1.14598E+02
6.439600000E+08,-6.86267E+01
6.440000000E+08,-1.07958E+02
6.440000000E+08,-6.79797E+01
6.440400000E+08,-1.05980E+02
6.440400000E+08,-6.78119E+01
6.440800000E+08,-1.08074E+02
6.440800000E+08,-6.72748E+01
6.441200000E+08,-1.09447E+02
6.441200000E+08,-6.96857E+01
6.441600000E+08,-1.01940E+02
6.441600000E+08,-6.71680E+01
6.442000000E+08,-1.07564E+02
6.442000000E+08,-6.96338E+01
6.442400000E+08,-1.08559E+02
6.442400000E+08,-6.77997E+01
6.442800000E+08,-1.09346E+02
6.442800000E+08,-6.73938E+01
6.443200000E+08,-1.10152E+02
6.443200000E+08,-6.70703E+01
6.443600000E+08,-1.06252E+02
6.443600000E+08,-6.90417E+01
6.444000000E+08,-1.19863E+02
6.444000000E+08,-6.68506E+01
6.444400000E+08,-1.09444E+02
6.444400000E+08,-6.71680E+01
6.444800000E+08,-1.09410E+02
6.444800000E+08,-6.98871E+01
6.445200000E+08,-1.07891E+02
6.445200000E+08,-6.82574E+01
6.445600000E+08,-1.02678E+02
6.445600000E+08,-6.81506E+01
6.446000000E+08,-1.05922E+02
6.446000000E+08,-6.89227E+01
6.446400000E+08,-1.08364E+02
6.446400000E+08,-6.81262E+01
6.446800000E+08,-1.05846E+02
6.446800000E+08,-6.74182E+01
6.447200000E+08,-1.09954E+02
6.447200000E+08,-6.91333E+01
6.447600000E+08,-1.07799E+02
6.447600000E+08,-6.86572E+01
6.448000000E+08,-1.05870E+02
6.448000000E+08,-6.90601E+01
6.448400000E+08,-1.04573E+02
6.448400000E+08,-6.74976E+01
6.448800000E+08,-1.02104E+02
6.448800000E+08,-6.84741E+01
6.449200000E+08,-1.07494E+02
6.449200000E+08,-6.75708E+01
6.449600000E+08,-1.07769E+02
6.449600000E+08,-6.71924E+01
