[Hz],Trace1[dBm]
6.704320000E+08,-1.05516E+02
6.704320000E+08,-9.08069E+01
6.704460000E+08,-1.03395E+02
6.704460000E+08,-9.09229E+01
6.704600000E+08,-1.06493E+02
6.704600000E+08,-9.12433E+01
6.704740000E+08,-1.06420E+02
6.704740000E+08,-9.04590E+01
6.704880000E+08,-1.06932E+02
6.704880000E+08,-9.05353E+01
6.705020000E+08,-1.04262E+02
6.705020000E+08,-9.08588E+01
6.705160000E+08,-1.04024E+02
6.705160000E+08,-9.03705E+01
6.705300000E+08,-1.04628E+02
6.705300000E+08,-9.15240E+01
6.705440000E+08,-1.03878E+02
6.705440000E+08,-9.08893E+01
6.705580000E+08,-1.04717E+02
6.705580000E+08,-9.09015E+01
6.705720000E+08,-1.03731E+02
6.705720000E+08,-9.11548E+01
6.705860000E+08,-1.05709E+02
6.705860000E+08,-9.06879E+01
6.706000000E+08,-1.04293E+02
6.706000000E+08,-9.13593E+01
6.706140000E+08,-1.05104E+02
6.706140000E+08,-9.13074E+01
6.706280000E+08,-1.06102E+02
6.706280000E+08,-9.16003E+01
6.706420000E+08,-1.04906E+02
6.706420000E+08,-9.12585E+01
6.706560000E+08,-1.04326E+02
6.706560000E+08,-9.08893E+01
6.706700000E+08,-1.06160E+02
6.706700000E+08,-8.99097E+01
6.706840000E+08,-1.05001E+02
6.706840000E+08,-9.12006E+01
6.706980000E+08,-1.04216E+02
6.706980000E+08,-9.08405E+01
6.707120000E+08,-1.03823E+02
6.707120000E+08,-9.10541E+01
6.707260000E+08,-1.05645E+02
6.707260000E+08,-9.07672E+01
6.707400000E+08,-1.05034E+02
6.707400000E+08,-9.07642E+01
6.707540000E+08,-1.05742E+02
6.707540000E+08,-9.08557E+01
6.707680000E+08,-1.05733E+02
6.707680000E+08,-9.20093E+01
6.707820000E+08,-1.03075E+02
6.707820000E+08,-9.10693E+01
6.707960000E+08,-1.04750E+02
6.707960000E+08,-9.13989E+01
6.708100000E+08,-1.04305E+02
6.708100000E+08,-9.08771E+01
6.708240000E+08,-1.05776E+02
6.708240000E+08,-9.04895E+01
6.708380000E+08,-1.06929E+02
6.708380000E+08,-8.95038E+01
6.708520000E+08,-1.06417E+02
6.708520000E+08,-9.06848E+01
6.708660000E+08,-1.05068E+02
6.708660000E+08,-9.11578E+01
6.708800000E+08,-1.04796E+02
6.708800000E+08,-8.96655E+01
6.708940000E+08,-1.04348E+02
6.708940000E+08,-9.03308E+01
6.709080000E+08,-1.03386E+02
6.709080000E+08,-8.97876E+01
6.709220000E+08,-1.06832E+02
6.709220000E+08,-9.02728E+01
6.709360000E+08,-1.05477E+02
6.709360000E+08,-9.11761E+01
6.709500000E+08,-1.07402E+02
6.709500000E+08,-9.16156E+01
6.709640000E+08,-1.04290E+02
6.709640000E+08,-9.04742E+01
6.709780000E+08,-1.03774E+02
6.709780000E+08,-9.16614E+01
6.709920000E+08,-1.05941E+02
6.709920000E+08,-9.14935E+01
6.710060000E+08,-1.06005E+02
6.710060000E+08,-9.13135E+01
6.710200000E+08,-1.03243E+02
6.710200000E+08,-9.09351E+01
6.710340000E+08,-1.06093E+02
6.710340000E+08,-9.05048E+01
6.710480000E+08,-1.03383E+02
6.710480000E+08,-9.04346E+01
6.710620000E+08,-1.05028E+02
6.710620000E+08,-9.14325E+01
6.710760000E+08,-1.04958E+02
6.710760000E+08,-9.08832E+01
6.710900000E+08,-1.05712E+02
6.710900000E+08,-9.04712E+01
6.711040000E+08,-1.04238E+02
6.711040000E+08,-9.16248E+01
6.711180000E+08,-1.07247E+02
6.711180000E+08,-9.10907E+01
6.711320000E+08,-1.05037E+02
6.711320000E+08,-9.10388E+01
6.711460000E+08,-1.04634E+02
6.711460000E+08,-9.06604E+01
6.711600000E+08,-1.03929E+02
6.711600000E+08,-9.09961E+01
6.711740000E+08,-1.04375E+02
6.711740000E+08,-9.11121E+01
6.711880000E+08,-1.04683E+02
6.711880000E+08,-9.18597E+01
6.712020000E+08,-1.04885E+02
6.712020000E+08,-9.03735E+01
6.712160000E+08,-1.10985E+02
6.712160000E+08,-9.06482E+01
6.712300000E+08,-1.03066E+02
6.712300000E+08,-9.12891E+01
6.712440000E+08,-1.04744E+02
6.712440000E+08,-9.18567E+01
6.712580000E+08,-1.04698E+02
6.712580000E+08,-9.00439E+01
6.712720000E+08,-1.04369E+02
6.712720000E+08,-9.15118E+01
6.712860000E+08,-1.04790E+02
6.712860000E+08,-8.98975E+01
6.713000000E+08,-1.05764E+02
6.713000000E+08,-9.11212E+01
6.713140000E+08,-1.05675E+02
6.713140000E+08,-9.01874E+01
6.713280000E+08,-1.04891E+02
6.713280000E+08,-9.11365E+01
6.713420000E+08,-1.06774E+02
6.713420000E+08,-9.13257E+01
6.713560000E+08,-1.05541E+02
6.713560000E+08,-9.09900E+01
6.713700000E+08,-1.05269E+02
6.713700000E+08,-9.11395E+01
6.713840000E+08,-1.07442E+02
6.713840000E+08,-9.16705E+01
6.713980000E+08,-1.04576E+02
6.713980000E+08,-9.08984E+01
6.714120000E+08,-1.04445E+02
6.714120000E+08,-9.06207E+01
6.714260000E+08,-1.07006E+02
6.714260000E+08,-9.11365E+01
6.714400000E+08,-1.03911E+02
6.714400000E+08,-9.02759E+01
6.714540000E+08,-1.03530E+02
6.714540000E+08,-8.94366E+01
6.714680000E+08,-1.06621E+02
6.714680000E+08,-9.10022E+01
6.714820000E+08,-1.06203E+02
6.714820000E+08,-9.16431E+01
6.714960000E+08,-1.05410E+02
6.714960000E+08,-8.98547E+01
6.715100000E+08,-1.06044E+02
6.715100000E+08,-9.00623E+01
6.715240000E+08,-1.03575E+02
6.715240000E+08,-9.09351E+01
6.715380000E+08,-1.05361E+02
6.715380000E+08,-8.95251E+01
6.715520000E+08,-1.06139E+02
6.715520000E+08,-9.13745E+01
6.715660000E+08,-1.05431E+02
6.715660000E+08,-9.17163E+01
6.715800000E+08,-1.06496E+02
6.715800000E+08,-9.16431E+01
6.715940000E+08,-1.06710E+02
6.715940000E+08,-9.10999E+01
6.716080000E+08,-1.04854E+02
6.716080000E+08,-9.17377E+01
6.716220000E+08,-1.05034E+02
6.716220000E+08,-9.04224E+01
6.716360000E+08,-1.05922E+02
6.716360000E+08,-8.94916E+01
6.716500000E+08,-1.04860E+02
6.716500000E+08,-9.07428E+01
6.716640000E+08,-1.05117E+02
6.716640000E+08,-9.06390E+01
6.716780000E+08,-1.05345E+02
6.716780000E+08,-9.03827E+01
6.716920000E+08,-1.04140E+02
6.716920000E+08,-9.13470E+01
6.717060000E+08,-1.04204E+02
6.717060000E+08,-9.11639E+01
6.717200000E+08,-1.03868E+02
6.717200000E+08,-9.15973E+01
6.717340000E+08,-1.03899E+02
6.717340000E+08,-9.09778E+01
6.717480000E+08,-1.04558E+02
6.717480000E+08,-9.14172E+01
6.717620000E+08,-1.05913E+02
6.717620000E+08,-9.16644E+01
6.717760000E+08,-1.06752E+02
6.717760000E+08,-9.04346E+01
6.717900000E+08,-1.04473E+02
6.717900000E+08,-8.99585E+01
6.718040000E+08,-1.04946E+02
6.718040000E+08,-9.09656E+01
6.718180000E+08,-1.06252E+02
6.718180000E+08,-9.14905E+01
6.718320000E+08,-1.05031E+02
6.718320000E+08,-9.08160E+01
6.718460000E+08,-1.03203E+02
6.718460000E+08,-9.19238E+01
6.718600000E+08,-1.04644E+02
6.718600000E+08,-9.18048E+01
6.718740000E+08,-1.05129E+02
6.718740000E+08,-9.10205E+01
6.718880000E+08,-1.04308E+02
6.718880000E+08,-9.15912E+01
6.719020000E+08,-1.05492E+02
6.719020000E+08,-9.13409E+01
6.719160000E+08,-1.04784E+02
6.719160000E+08,-9.08221E+01
6.719300000E+08,-1.05153E+02
6.719300000E+08,-9.07581E+01
6.719440000E+08,-1.06227E+02
6.719440000E+08,-9.12982E+01
6.719580000E+08,-1.05934E+02
6.719580000E+08,-9.07550E+01
6.719720000E+08,-1.04158E+02
6.719720000E+08,-9.13837E+01
6.719860000E+08,-1.05034E+02
6.719860000E+08,-9.02911E+01
